BLE Address: 842B55B99BD400
"time	ax	ay	az	gx	gy	gz	mx	my	mz"
"03/06/2025 11:26:13.152	0.44164	-0.552172	0.712236	14.875	4.13	5.425	-0.492	-0.7755	-0.6825"
"03/06/2025 11:26:13.172	0.444812	-0.547536	0.712724	11.795	7.28	4.27	-0.4935	-0.774	-0.675"
"03/06/2025 11:26:13.192	0.44896	-0.552904	0.710772	12.39	10.22	1.75	-0.48	-0.7635	-0.6825"
"03/06/2025 11:26:13.212	0.447252	-0.532164	0.686372	15.47	12.005	-0.735	-0.483	-0.765	-0.7005"
"03/06/2025 11:26:13.232	0.456768	-0.514108	0.672464	15.155	13.09	-4.865	-0.489	-0.7605	-0.687"
"03/06/2025 11:26:13.252	0.45628	-0.487512	0.654896	12.39	12.39	-7.98	-0.4755	-0.7605	-0.693"
"03/06/2025 11:26:13.272	0.460428	-0.47824	0.668804	8.155	10.675	-9.905	-0.4935	-0.7635	-0.69"
"03/06/2025 11:26:13.292	0.47702	-0.5063	0.646356	2.17	8.855	-11.13	-0.4935	-0.7635	-0.69"
"03/06/2025 11:26:13.312	0.49654	-0.509716	0.657824	-2.03	7.28	-12.145	-0.492	-0.7815	-0.696"
"03/06/2025 11:26:13.332	0.49166	-0.526308	0.65026	-3.85	6.965	-13.65	-0.498	-0.7755	-0.69"
"03/06/2025 11:26:13.352	0.493368	-0.53558	0.6527	-3.745	5.775	-13.37	-0.492	-0.78	-0.6915"
"03/06/2025 11:26:13.372	0.493612	-0.53436	0.65636	-2.94	4.165	-14.14	-0.4995	-0.7635	-0.687"
"03/06/2025 11:26:13.392	0.48678	-0.509472	0.654164	-4.375	2.24	-15.05	-0.495	-0.7875	-0.696"
"03/06/2025 11:26:13.412	0.487024	-0.505324	0.652212	-10.29	-0.035	-15.435	-0.504	-0.777	-0.684"
"03/06/2025 11:26:13.432	0.493124	-0.538264	0.661972	-15.715	-1.155	-15.26	-0.489	-0.792	-0.7005"
"03/06/2025 11:26:13.452	0.49654	-0.55754	0.655628	-16.905	-2.345	-14.35	-0.483	-0.78	-0.6915"
"03/06/2025 11:26:13.472	0.498492	-0.57462	0.665876	-17.64	-4.2	-13.545	-0.4845	-0.795	-0.69"
"03/06/2025 11:26:13.492	0.503372	-0.597068	0.66368	-20.23	-5.215	-12.635	-0.498	-0.7815	-0.69"
"03/06/2025 11:26:13.512	0.487756	-0.618296	0.654408	-19.25	-5.67	-10.325	-0.5025	-0.789	-0.6795"
"03/06/2025 11:26:13.532	0.4819	-0.620004	0.633912	-17.22	-6.545	-8.295	-0.507	-0.771	-0.6885"
"03/06/2025 11:26:13.552	0.477996	-0.61854	0.637328	-15.75	-7.49	-6.545	-0.5115	-0.774	-0.675"
"03/06/2025 11:26:13.572	0.48434	-0.626348	0.64416	-18.445	-8.19	-3.605	-0.5175	-0.771	-0.6885"
"03/06/2025 11:26:13.592	0.488976	-0.647576	0.640256	-17.99	-8.12	-1.225	-0.507	-0.771	-0.69"
"03/06/2025 11:26:13.612	0.485316	-0.656604	0.636596	-10.325	-7.7	-0.035	-0.504	-0.7485	-0.687"
"03/06/2025 11:26:13.632	0.482388	-0.632936	0.639768	-3.325	-7.315	1.015	-0.513	-0.7575	-0.6765"
"03/06/2025 11:26:13.652	0.490928	-0.615368	0.648796	-3.045	-6.86	2.065	-0.537	-0.7575	-0.663"
"03/06/2025 11:26:13.672	0.483364	-0.612928	0.644648	-6.09	-5.425	3.43	-0.5355	-0.747	-0.663"
"03/06/2025 11:26:13.692	0.481412	-0.620004	0.643428	-8.54	-4.935	5.18	-0.537	-0.7515	-0.657"
"03/06/2025 11:26:13.712	0.490928	-0.610732	0.645136	-8.085	-3.85	5.005	-0.543	-0.762	-0.651"
"03/06/2025 11:26:13.732	0.490684	-0.599264	0.64782	-4.9	-2.695	4.515	-0.5475	-0.7575	-0.6465"
"03/06/2025 11:26:13.752	0.499468	-0.568032	0.651236	0.49	-1.015	2.38	-0.5475	-0.738	-0.651"
"03/06/2025 11:26:13.772	0.509716	-0.554612	0.648064	2.87	0.385	1.19	-0.5475	-0.738	-0.651"
"03/06/2025 11:26:13.792	0.508984	-0.550464	0.639524	0.665	0.56	-0.14	-0.552	-0.738	-0.639"
"03/06/2025 11:26:13.812	0.512156	-0.550464	0.643672	0.385	0.56	-1.89	-0.558	-0.7575	-0.6465"
"03/06/2025 11:26:13.832	0.527528	-0.556564	0.650992	-1.4	-0.84	-2.73	-0.564	-0.759	-0.6405"
"03/06/2025 11:26:13.852	0.529236	-0.557784	0.642452	-3.85	-1.47	-4.375	-0.5475	-0.753	-0.6345"
"03/06/2025 11:26:13.872	0.527284	-0.555588	0.632204	-4.69	-2.52	-4.97	-0.5655	-0.7665	-0.6375"
"03/06/2025 11:26:13.892	0.529724	-0.570716	0.615612	-3.605	-3.395	-5.495	-0.543	-0.7425	-0.639"
"03/06/2025 11:26:13.912	0.528504	-0.56486	0.600972	0.56	-3.465	-6.23	-0.543	-0.7575	-0.6345"
"03/06/2025 11:26:13.932	0.527528	-0.543876	0.589992	5.81	-4.655	-8.75	-0.543	-0.7515	-0.624"
"03/06/2025 11:26:13.952	0.535092	-0.52094	0.624884	9.24	-5.11	-11.27	-0.549	-0.756	-0.6195"
"03/06/2025 11:26:13.972	0.557784	-0.55266	0.642208	7.77	-3.36	-12.005	-0.543	-0.7515	-0.63"
"03/06/2025 11:26:13.992	0.570228	-0.591944	0.68442	3.22	-2.73	-9.31	-0.537	-0.7695	-0.6405"
"03/06/2025 11:26:14.012	0.580964	-0.593896	0.683932	-5.285	0.035	-6.895	-0.546	-0.7725	-0.6225"
"03/06/2025 11:26:14.032	0.515084	-0.60146	0.648308	-10.36	5.355	-5.25	-0.546	-0.7725	-0.6225"
"03/06/2025 11:26:14.052	0.521428	-0.594384	0.664168	-8.82	5.11	-4.725	-0.546	-0.7725	-0.6225"
"03/06/2025 11:26:14.072	0.519964	-0.561932	0.670024	-5.565	5.6	-7.315	-0.5295	-0.762	-0.6345"
"03/06/2025 11:26:14.092	0.506056	-0.538996	0.672952	-2.275	5.845	-10.71	-0.531	-0.756	-0.645"
"03/06/2025 11:26:14.112	0.503128	-0.525088	0.658556	-6.475	3.57	-12.11	-0.531	-0.7635	-0.645"
"03/06/2025 11:26:14.132	0.509716	-0.55266	0.608536	-12.565	0.56	-11.725	-0.552	-0.756	-0.6315"
"03/06/2025 11:26:14.152	0.522404	-0.592676	0.600484	-10.08	0	-10.675	-0.537	-0.7635	-0.6345"
"03/06/2025 11:26:14.172	0.526796	-0.5856	0.58804	0.91	0.14	-12.425	-0.537	-0.762	-0.6375"
"03/06/2025 11:26:14.192	0.52338	-0.540948	0.560468	9.31	-2.555	-14.49	-0.5355	-0.7605	-0.627"
"03/06/2025 11:26:14.212	0.52216	-0.582916	0.546316	9.1	-5.04	-12.32	-0.528	-0.777	-0.6315"
"03/06/2025 11:26:14.232	0.589504	-0.614636	0.752252	-13.58	-4.935	4.725	-0.531	-0.7785	-0.6435"
"03/06/2025 11:26:14.252	0.633668	-0.694912	0.682712	-37.135	3.15	-1.47	-0.531	-0.783	-0.633"
"03/06/2025 11:26:14.272	0.548512	-0.68686	0.611708	-15.33	13.195	-0.595	-0.513	-0.7725	-0.63"
"03/06/2025 11:26:14.292	0.51606	-0.560224	0.603412	4.165	7.7	2.765	-0.519	-0.7725	-0.636"
"03/06/2025 11:26:14.312	0.517768	-0.553636	0.577548	-2.905	6.405	1.96	-0.519	-0.7725	-0.636"
"03/06/2025 11:26:14.332	0.506788	-0.544852	0.577304	-6.51	5.32	1.4	-0.51	-0.7785	-0.642"
"03/06/2025 11:26:14.352	0.52948	-0.537776	0.601948	-3.36	2.66	-3.29	-0.507	-0.7665	-0.6525"
"03/06/2025 11:26:14.372	0.55144	-0.558272	0.598044	-5.74	2.45	1.19	-0.492	-0.777	-0.6585"
"03/06/2025 11:26:14.392	0.540216	-0.53924	0.619272	-1.295	3.85	-5.46	-0.495	-0.7755	-0.669"
"03/06/2025 11:26:14.412	0.530944	-0.51362	0.597556	5.075	3.955	-8.4	-0.486	-0.7785	-0.672"
"03/06/2025 11:26:14.432	0.571448	-0.483608	0.599508	-4.76	-0.665	-5.915	-0.489	-0.786	-0.675"
"03/06/2025 11:26:14.452	0.559736	-0.552172	0.59536	-20.755	1.855	-4.025	-0.4875	-0.789	-0.681"
"03/06/2025 11:26:14.472	0.55266	-0.567056	0.58194	-27.58	4.13	-0.42	-0.4755	-0.7635	-0.6795"
"03/06/2025 11:26:14.492	0.550464	-0.595116	0.549488	-28.245	3.675	-0.7	-0.483	-0.7845	-0.6735"
"03/06/2025 11:26:14.512	0.55998	-0.613416	0.5551	-27.65	2.73	2.52	-0.468	-0.7695	-0.6825"
"03/06/2025 11:26:14.532	0.563152	-0.6161	0.565348	-26.425	4.585	0.84	-0.471	-0.768	-0.693"
"03/06/2025 11:26:14.552	0.560468	-0.61488	0.573888	-26.04	7.035	0.98	-0.483	-0.7515	-0.6765"
"03/06/2025 11:26:14.572	0.541924	-0.61976	0.560956	-29.96	8.085	2.31	-0.483	-0.7635	-0.687"
"03/06/2025 11:26:14.592	0.54168	-0.632204	0.554612	-33.81	7.455	4.095	-0.483	-0.747	-0.6825"
"03/06/2025 11:26:14.612	0.531188	-0.644648	0.5429	-35.56	7.315	3.85	-0.4995	-0.7395	-0.6765"
"03/06/2025 11:26:14.632	0.527528	-0.62098	0.52704	-37.695	6.335	4.76	-0.4935	-0.7425	-0.6855"
"03/06/2025 11:26:14.652	0.512156	-0.671488	0.506544	-43.995	5.04	6.44	-0.504	-0.726	-0.684"
"03/06/2025 11:26:14.672	0.515084	-0.70638	0.510692	-47.075	4.025	7.35	-0.4935	-0.723	-0.675"
"03/06/2025 11:26:14.692	0.492636	-0.673196	0.519476	-43.96	5.845	5.81	-0.5085	-0.7215	-0.6855"
"03/06/2025 11:26:14.712	0.483364	-0.682956	0.52582	-41.965	6.72	5.11	-0.4905	-0.6945	-0.684"
"03/06/2025 11:26:14.732	0.476532	-0.679052	0.520208	-47.88	4.865	5.915	-0.4965	-0.7005	-0.672"
"03/06/2025 11:26:14.752	0.485804	-0.691496	0.51362	-57.54	3.675	4.2	-0.4905	-0.6915	-0.6765"
"03/06/2025 11:26:14.772	0.4758	-0.693448	0.506788	-64.68	4.69	3.185	-0.4905	-0.6915	-0.6765"
"03/06/2025 11:26:14.792	0.4758	-0.708332	0.518744	-68.74	5.95	1.68	-0.4785	-0.6945	-0.672"
"03/06/2025 11:26:14.812	0.477264	-0.739076	0.50996	-72.66	7	2.17	-0.4785	-0.684	-0.6735"
"03/06/2025 11:26:14.832	0.463356	-0.734928	0.464088	-82.285	6.755	4.445	-0.495	-0.6825	-0.666"
"03/06/2025 11:26:14.852	0.455304	-0.754204	0.43066	-91.35	6.37	5.11	-0.483	-0.648	-0.663"
"03/06/2025 11:26:14.872	0.451156	-0.811788	0.389912	-95.865	5.565	4.55	-0.4785	-0.645	-0.6675"
"03/06/2025 11:26:14.892	0.441152	-0.838872	0.352824	-85.855	6.58	2.24	-0.4905	-0.6345	-0.651"
"03/06/2025 11:26:14.912	0.448716	-0.839604	0.335744	-68.95	7.63	-0.455	-0.4845	-0.63	-0.657"
"03/06/2025 11:26:14.932	0.455304	-0.82716	0.338916	-59.92	6.965	-2.275	-0.4965	-0.615	-0.639"
"03/06/2025 11:26:14.952	0.458232	-0.834968	0.329156	-60.83	6.86	-2.31	-0.495	-0.609	-0.636"
"03/06/2025 11:26:14.972	0.461404	-0.860588	0.298168	-64.225	7.14	-0.91	-0.5025	-0.6105	-0.651"
"03/06/2025 11:26:14.992	0.465796	-0.892064	0.267424	-64.05	7.91	-0.35	-0.5055	-0.591	-0.6225"
"03/06/2025 11:26:15.012	0.470188	-0.905728	0.243756	-58.87	9.45	-0.21	-0.519	-0.5925	-0.6195"
"03/06/2025 11:26:15.032	0.449448	-0.893528	0.21106	-52.815	10.01	0.385	-0.5235	-0.5895	-0.6135"
"03/06/2025 11:26:15.052	0.4392	-0.889624	0.173484	-49.945	8.12	1.12	-0.522	-0.5805	-0.6015"
"03/06/2025 11:26:15.072	0.450668	-0.88328	0.189588	-50.12	5.39	2.275	-0.522	-0.5745	-0.597"
"03/06/2025 11:26:15.092	0.46482	-0.860588	0.170068	-54.95	4.06	3.605	-0.528	-0.573	-0.5835"
"03/06/2025 11:26:15.112	0.465064	-0.907924	0.122976	-58.415	2.205	7.77	-0.528	-0.573	-0.5835"
"03/06/2025 11:26:15.132	0.4758	-0.906948	0.120292	-49.35	1.575	7.945	-0.5115	-0.561	-0.579"
"03/06/2025 11:26:15.152	0.468968	-0.8845	0.112484	-37.275	2.275	7	-0.5175	-0.549	-0.5685"
"03/06/2025 11:26:15.172	0.466284	-0.83692	0.115168	-29.785	0.245	6.195	-0.516	-0.5535	-0.552"
"03/06/2025 11:26:15.192	0.46116	-0.810568	0.105408	-28.91	-2.38	4.97	-0.5115	-0.5295	-0.555"
"03/06/2025 11:26:15.212	0.457744	-0.8052	0.096136	-32.445	-5.04	3.29	-0.516	-0.549	-0.5505"
"03/06/2025 11:26:15.232	0.470188	-0.809592	0.10858	-37.345	-8.225	-0.315	-0.5025	-0.5385	-0.552"
"03/06/2025 11:26:15.252	0.478728	-0.823988	0.116632	-38.115	-9.1	-5.215	-0.4995	-0.531	-0.546"
"03/06/2025 11:26:15.272	0.486536	-0.836188	0.117364	-34.545	-8.89	-10.01	-0.5055	-0.5385	-0.54"
"03/06/2025 11:26:15.292	0.486292	-0.838872	0.122	-30.17	-9.555	-13.755	-0.5025	-0.537	-0.5355"
"03/06/2025 11:26:15.312	0.489952	-0.854244	0.111264	-26.53	-10.465	-16.485	-0.5085	-0.5385	-0.5355"
"03/06/2025 11:26:15.332	0.498492	-0.88816	0.106384	-20.265	-10.045	-18.97	-0.5085	-0.5325	-0.5385"
"03/06/2025 11:26:15.352	0.49654	-0.878156	0.111508	-12.32	-8.715	-20.895	-0.5055	-0.5475	-0.5235"
"03/06/2025 11:26:15.372	0.512888	-0.86376	0.111508	-7.595	-7.35	-23.1	-0.5055	-0.5475	-0.5235"
"03/06/2025 11:26:15.392	0.519476	-0.871568	0.094184	-9.485	-6.405	-22.12	-0.5055	-0.5475	-0.5235"
"03/06/2025 11:26:15.412	0.521184	-0.857416	0.092964	-12.915	-5.46	-20.055	-0.5115	-0.5505	-0.525"
"03/06/2025 11:26:15.432	0.541924	-0.850096	0.104432	-15.435	-3.29	-20.615	-0.5175	-0.534	-0.5355"
"03/06/2025 11:26:15.452	0.537776	-0.839604	0.101992	-16.205	-0.245	-19.075	-0.528	-0.546	-0.5235"
"03/06/2025 11:26:15.472	0.547048	-0.852292	0.093208	-17.325	1.19	-18.06	-0.516	-0.5475	-0.525"
"03/06/2025 11:26:15.492	0.541436	-0.86254	0.071736	-18.585	2.625	-15.19	-0.5235	-0.543	-0.5205"
"03/06/2025 11:26:15.512	0.548268	-0.847656	0.064904	-21.945	1.89	-13.755	-0.5175	-0.546	-0.519"
"03/06/2025 11:26:15.532	0.55266	-0.864492	0.054656	-23.38	2.135	-13.265	-0.5145	-0.5445	-0.51"
"03/06/2025 11:26:15.552	0.561688	-0.864248	0.030744	-20.02	2.415	-13.02	-0.504	-0.5415	-0.51"
"03/06/2025 11:26:15.572	0.565592	-0.870348	0.034404	-12.6	1.575	-12.46	-0.5205	-0.5355	-0.5235"
"03/06/2025 11:26:15.592	0.554612	-0.82838	0.02074	-5.18	1.365	-12.25	-0.516	-0.5295	-0.5145"
"03/06/2025 11:26:15.612	0.540948	-0.787144	0.017324	-4.095	0.21	-13.265	-0.5205	-0.5295	-0.5145"
"03/06/2025 11:26:15.632	0.579012	-0.781288	0.022448	-14.175	-7	-13.58	-0.51	-0.5265	-0.5265"
"03/06/2025 11:26:15.652	0.571448	-0.787144	0.009028	-17.535	-7.245	-14.805	-0.51	-0.5265	-0.5265"
"03/06/2025 11:26:15.672	0.566812	-0.786656	0.016592	-14.875	-7	-15.19	-0.504	-0.525	-0.5265"
"03/06/2025 11:26:15.692	0.57462	-0.767624	0.03416	-11.515	-7.875	-16.905	-0.4965	-0.522	-0.528"
"03/06/2025 11:26:15.712	0.556564	-0.738588	0.041968	-12.04	-8.645	-16.73	-0.5145	-0.5415	-0.528"
"03/06/2025 11:26:15.732	0.526064	-0.730048	0.049776	-17.885	-9.765	-16.765	-0.492	-0.5145	-0.537"
"03/06/2025 11:26:15.752	0.507032	-0.760304	0.038552	-24.22	-10.325	-18.2	-0.492	-0.5145	-0.537"
"03/06/2025 11:26:15.772	0.506788	-0.797392	0.022936	-23.205	-9.03	-22.015	-0.5055	-0.5295	-0.5235"
"03/06/2025 11:26:15.792	0.518012	-0.825696	-0.005856	-13.895	-5.46	-25.76	-0.504	-0.516	-0.537"
"03/06/2025 11:26:15.812	0.526308	-0.826916	-0.026596	-2.1	-0.805	-29.015	-0.5085	-0.531	-0.534"
"03/06/2025 11:26:15.832	0.53802	-0.808128	-0.055388	4.13	4.27	-28.665	-0.5025	-0.528	-0.543"
"03/06/2025 11:26:15.852	0.554124	-0.792268	-0.091012	-4.445	5.81	-25.095	-0.504	-0.549	-0.5505"
"03/06/2025 11:26:15.872	0.5795	-0.811544	-0.131028	-24.605	5.25	-19.81	-0.5235	-0.549	-0.552"
"03/06/2025 11:26:15.892	0.610976	-0.86132	-0.160552	-45.325	4.06	-14.28	-0.5235	-0.555	-0.546"
"03/06/2025 11:26:15.912	0.628788	-0.923296	-0.163724	-62.055	2.24	-7.49	-0.5265	-0.5475	-0.537"
"03/06/2025 11:26:15.932	0.63074	-0.922564	-0.160796	-65.625	-2.065	-4.445	-0.534	-0.5415	-0.5295"
"03/06/2025 11:26:15.952	0.628788	-0.929152	-0.161284	-65.695	-8.82	-2.835	-0.5445	-0.543	-0.5235"
"03/06/2025 11:26:15.972	0.634888	-0.966972	-0.156404	-59.185	-16.45	-4.06	-0.54	-0.552	-0.516"
"03/06/2025 11:26:15.992	0.660752	-1.017968	-0.137372	-40.88	-24.5	-8.61	-0.5355	-0.5325	-0.5085"
"03/06/2025 11:26:16.012	0.673928	-1.02358	-0.119804	-7.455	-29.4	-15.015	-0.528	-0.543	-0.489"
"03/06/2025 11:26:16.032	0.643916	-0.938668	-0.098088	30.695	-30.625	-19.11	-0.5445	-0.5385	-0.4935"
"03/06/2025 11:26:16.052	0.58316	-0.820816	-0.077104	57.26	-30.975	-19.145	-0.5535	-0.546	-0.492"
"03/06/2025 11:26:16.072	0.547292	-0.732976	-0.069052	66.955	-32.55	-17.01	-0.552	-0.552	-0.483"
"03/06/2025 11:26:16.092	0.496052	-0.694912	-0.076616	65.03	-31.36	-14.035	-0.558	-0.555	-0.4815"
"03/06/2025 11:26:16.112	0.484828	-0.663436	-0.078812	59.08	-31.22	-13.055	-0.5505	-0.567	-0.4875"
"03/06/2025 11:26:16.132	0.500932	-0.680272	-0.08418	52.745	-28.455	-13.72	-0.561	-0.585	-0.5025"
"03/06/2025 11:26:16.152	0.538508	-0.712236	-0.096624	45.22	-24.08	-16.1	-0.5595	-0.5835	-0.4905"
"03/06/2025 11:26:16.172	0.6222	-0.846192	-0.154452	42.875	-17.605	-19.495	-0.573	-0.5955	-0.495"
"03/06/2025 11:26:16.192	0.684664	-0.884988	-0.162016	50.61	-13.545	-19.565	-0.573	-0.5955	-0.495"
"03/06/2025 11:26:16.212	0.718824	-0.863516	-0.157136	61.565	-7.875	-16.8	-0.5775	-0.603	-0.486"
"03/06/2025 11:26:16.232	0.726388	-0.819352	-0.153476	65.45	-2.1	-9.065	-0.582	-0.609	-0.498"
"03/06/2025 11:26:16.252	0.761524	-0.790316	-0.1281	54.985	0.175	0.385	-0.5685	-0.6465	-0.504"
"03/06/2025 11:26:16.272	0.803248	-0.7686	-0.107116	37.275	3.675	8.575	-0.5685	-0.648	-0.489"
"03/06/2025 11:26:16.292	0.814716	-0.770796	-0.102724	21	9.8	15.855	-0.567	-0.645	-0.4935"
"03/06/2025 11:26:16.312	0.823988	-0.754936	-0.075884	9.17	15.19	20.055	-0.5835	-0.651	-0.501"
"03/06/2025 11:26:16.332	0.83814	-0.748592	-0.047336	2.695	20.195	20.895	-0.5895	-0.648	-0.4995"
"03/06/2025 11:26:16.352	0.84912	-0.71614	-0.021716	-1.19	25.2	21.105	-0.5895	-0.6375	-0.4935"
"03/06/2025 11:26:16.372	0.829112	-0.677832	-0.002684	-4.305	30.87	20.72	-0.579	-0.636	-0.489"
"03/06/2025 11:26:16.392	0.801052	-0.63684	0.01464	-7.175	36.12	19.67	-0.5685	-0.63	-0.489"
"03/06/2025 11:26:16.412	0.792512	-0.609756	0.034648	-11.165	40.145	16.555	-0.585	-0.63	-0.4905"
"03/06/2025 11:26:16.432	0.778604	-0.576572	0.042212	-17.115	43.995	12.32	-0.5775	-0.6255	-0.498"
"03/06/2025 11:26:16.452	0.742492	-0.544852	0.042456	-30.345	50.085	4.725	-0.5775	-0.6255	-0.498"
"03/06/2025 11:26:16.472	0.717848	-0.544364	0.03782	-41.055	53.13	-0.84	-0.5655	-0.615	-0.4935"
"03/06/2025 11:26:16.492	0.692716	-0.561932	0.024644	-50.505	56.35	-6.16	-0.5775	-0.6105	-0.504"
"03/06/2025 11:26:16.512	0.668804	-0.56364	0.015372	-57.365	58.975	-11.865	-0.5715	-0.6045	-0.5025"
"03/06/2025 11:26:16.532	0.63684	-0.565836	-0.004148	-64.225	60.97	-16.415	-0.57	-0.609	-0.5025"
"03/06/2025 11:26:16.552	0.613904	-0.618784	-0.031232	-71.89	60.725	-20.685	-0.5475	-0.5985	-0.5175"
"03/06/2025 11:26:16.572	0.610732	-0.694668	-0.05856	-74.585	59.78	-25.235	-0.5535	-0.5955	-0.5115"
"03/06/2025 11:26:16.592	0.616832	-0.760304	-0.07564	-66.78	60.025	-30.52	-0.546	-0.591	-0.522"
"03/06/2025 11:26:16.612	0.617564	-0.786656	-0.102236	-53.095	59.185	-34.23	-0.5535	-0.591	-0.5295"
"03/06/2025 11:26:16.632	0.618784	-0.797148	-0.122976	-44.205	54.32	-35.105	-0.519	-0.5955	-0.555"
"03/06/2025 11:26:16.652	0.637084	-0.834236	-0.12932	-42.455	47.81	-33.6	-0.546	-0.5955	-0.546"
"03/06/2025 11:26:16.672	0.640744	-0.862296	-0.142008	-43.225	42.665	-28.525	-0.516	-0.5925	-0.561"
"03/06/2025 11:26:16.692	0.63074	-0.864492	-0.149328	-43.505	36.365	-22.19	-0.54	-0.5895	-0.564"
"03/06/2025 11:26:16.712	0.649528	-0.862296	-0.144448	-44.03	26.74	-13.965	-0.525	-0.5925	-0.5595"
"03/06/2025 11:26:16.732	0.64416	-0.867908	-0.138592	-44.345	23.975	-8.925	-0.522	-0.5985	-0.564"
"03/06/2025 11:26:16.752	0.665876	-0.833504	-0.05734	-40.845	22.89	-3.36	-0.5235	-0.6	-0.582"
"03/06/2025 11:26:16.772	0.62586	-0.812276	-0.011468	-36.96	31.01	3.745	-0.531	-0.603	-0.567"
"03/06/2025 11:26:16.792	0.605608	-0.812032	0.061	-42.84	33.39	11.27	-0.519	-0.5835	-0.5625"
"03/06/2025 11:26:16.812	0.613172	-0.873764	0.139568	-42.175	30.31	18.83	-0.5355	-0.5775	-0.573"
"03/06/2025 11:26:16.832	0.641476	-0.871568	0.172508	-33.845	24.255	24.85	-0.51	-0.5595	-0.5715"
"03/06/2025 11:26:16.852	0.670512	-0.850584	0.155428	-27.825	23.31	28.77	-0.5175	-0.5475	-0.579"
"03/06/2025 11:26:16.872	0.693936	-0.81862	0.118584	-19.915	26.88	33.495	-0.5085	-0.525	-0.5745"
"03/06/2025 11:26:16.892	0.72468	-0.793244	0.118828	-14.385	35.35	38.78	-0.4875	-0.519	-0.5715"
"03/06/2025 11:26:16.912	0.765184	-0.710528	0.144448	-18.585	50.715	44.205	-0.486	-0.504	-0.5775"
"03/06/2025 11:26:16.932	0.731024	-0.563884	0.125172	-45.64	89.215	45.5	-0.489	-0.489	-0.585"
"03/06/2025 11:26:16.952	0.597556	-0.718092	0.081008	-90.475	115.395	37.415	-0.4605	-0.48	-0.582"
"03/06/2025 11:26:16.972	0.62464	-0.824964	0.057584	-89.285	74.9	42.385	-0.4365	-0.4635	-0.612"
"03/06/2025 11:26:16.992	0.643916	-0.78568	0.02562	-70.42	73.395	41.125	-0.4365	-0.4635	-0.612"
"03/06/2025 11:26:17.012	0.604876	-0.762744	0.00732	-61.04	76.44	36.225	-0.3735	-0.423	-0.6045"
"03/06/2025 11:26:17.032	0.60268	-0.755424	-0.017324	-56.21	69.335	32.83	-0.3675	-0.4035	-0.6075"
"03/06/2025 11:26:17.052	0.60512	-0.761036	-0.044896	-51.415	64.82	27.965	-0.351	-0.3825	-0.6135"
"03/06/2025 11:26:17.072	0.593164	-0.777872	-0.088816	-45.255	62.265	23.24	-0.3495	-0.3825	-0.6165"
"03/06/2025 11:26:17.092	0.569252	-0.787144	-0.106628	-36.295	57.26	19.355	-0.3255	-0.3795	-0.6"
"03/06/2025 11:26:17.112	0.551928	-0.76616	-0.101016	-26.67	50.89	15.61	-0.3255	-0.375	-0.6075"
"03/06/2025 11:26:17.132	0.55266	-0.75152	-0.105408	-19.53	44.905	12.46	-0.321	-0.3735	-0.612"
"03/06/2025 11:26:17.152	0.562664	-0.730536	-0.121268	-17.71	38.15	10.675	-0.3135	-0.3795	-0.6105"
"03/06/2025 11:26:17.172	0.5612	-0.71126	-0.1342	-20.65	31.71	9.1	-0.3015	-0.3705	-0.615"
"03/06/2025 11:26:17.192	0.532896	-0.698572	-0.147864	-27.615	26.285	6.3	-0.318	-0.369	-0.609"
"03/06/2025 11:26:17.212	0.508252	-0.71248	-0.153232	-34.93	19.88	3.185	-0.309	-0.3795	-0.612"
"03/06/2025 11:26:17.232	0.504592	-0.74542	-0.158844	-37.065	12.32	-0.35	-0.309	-0.3795	-0.612"
"03/06/2025 11:26:17.252	0.482632	-0.762012	-0.145912	-25.69	6.65	-4.795	-0.312	-0.3645	-0.621"
"03/06/2025 11:26:17.272	0.469212	-0.735416	-0.158356	-16.975	3.675	-8.05	-0.306	-0.3435	-0.6075"
"03/06/2025 11:26:17.292	0.475556	-0.726144	-0.168116	-14.945	-1.295	-11.27	-0.3045	-0.3465	-0.594"
"03/06/2025 11:26:17.312	0.511668	-0.741028	-0.168848	-21.315	-6.195	-14.805	-0.2985	-0.351	-0.5985"
"03/06/2025 11:26:17.332	0.53192	-0.7869	-0.166164	-30.38	-7.945	-17.955	-0.3	-0.354	-0.579"
"03/06/2025 11:26:17.352	0.561444	-0.851316	-0.161528	-36.575	-8.96	-19.145	-0.318	-0.342	-0.591"
"03/06/2025 11:26:17.372	0.566812	-0.886452	-0.156404	-38.185	-10.955	-18.62	-0.33	-0.3465	-0.579"
"03/06/2025 11:26:17.392	0.575108	-0.907192	-0.132492	-36.4	-13.65	-16.275	-0.3165	-0.336	-0.582"
"03/06/2025 11:26:17.412	0.581208	-0.914024	-0.103944	-33.67	-16.03	-12.775	-0.3075	-0.348	-0.5655"
"03/06/2025 11:26:17.432	0.571936	-0.924028	-0.075396	-29.785	-16.66	-8.75	-0.3135	-0.339	-0.567"
"03/06/2025 11:26:17.452	0.569008	-0.930128	-0.062952	-25.69	-17.885	-4.305	-0.3195	-0.3525	-0.546"
"03/06/2025 11:26:17.472	0.573156	-0.92598	-0.04026	-22.155	-18.445	-0.385	-0.318	-0.3465	-0.546"
"03/06/2025 11:26:17.492	0.579012	-0.910364	-0.02318	-18.165	-16.52	2.1	-0.3255	-0.369	-0.552"
"03/06/2025 11:26:17.512	0.57218	-0.892064	-0.02684	-12.81	-7.84	4.48	-0.33	-0.363	-0.5265"
